chrom	start	end	Tregs-NK	Tregs-Naive CD4 T	Tregs-Naive CD8 T	Tregs-CD4 TCM	Tregs-CD8 TCM	Tregs-CD8 TEMRA	Tregs-CD4 TEM	Tregs-CD8 TEM	Minimum delta	Maximum delta	Average delta	(Minimum delta+Average delta)/2
chr5	139414795	139414797	0.6228333333333333	0.6528333333333334	0.7008333333333334	0.298	0.4440000000000001	0.5680000000000001	0.30049999999999993	0.6165	0.298	0.7008333333333334	0.5254375	0.41171875
chr10	23442544	23442546	0.3663333333333333	0.857	0.6623333333333333	0.268	0.8069999999999999	0.6214999999999999	0.45399999999999996	0.40700000000000003	0.268	0.857	0.5553958333333332	0.4116979166666666
chr12	122403586	122403588	0.6021666666666668	0.6001666666666667	0.7548333333333332	0.389	0.5975	0.4555	0.30200000000000005	0.4695	0.30200000000000005	0.7548333333333332	0.5213333333333333	0.4116666666666667
chr10	119727678	119727680	0.5980000000000001	0.5043333333333335	0.6076666666666666	0.2734999999999999	0.6245	0.5445	0.6099999999999999	0.6359999999999999	0.2734999999999999	0.6359999999999999	0.5498124999999999	0.41165624999999995
chr1	145782688	145782690	0.7373333333333333	0.6659999999999999	0.6669999999999999	0.3915	0.366	0.35750000000000004	0.3300000000000001	0.4310000000000001	0.3300000000000001	0.7373333333333333	0.4932916666666667	0.4116458333333334
chr17	59940877	59940879	0.723	0.8644999999999999	0.7203333333333334	0.441	0.398	0.5389999999999999	0.256	0.5959999999999999	0.256	0.8644999999999999	0.5672291666666667	0.41161458333333334
chr5	180615782	180615784	0.3250000000000001	0.6060000000000001	0.5876666666666667	0.5095000000000001	0.4270000000000001	0.5700000000000001	0.4920000000000001	0.4685000000000002	0.3250000000000001	0.6060000000000001	0.4982083333333334	0.41160416666666677
chr14	80615947	80615949	0.5501666666666667	0.6571666666666667	0.5228333333333334	0.6505	0.341	0.3835000000000001	0.5770000000000001	0.3225000000000001	0.3225000000000001	0.6571666666666667	0.5005833333333334	0.41154166666666675
chr4	2163490	2163492	0.435	0.43666666666666654	0.43333333333333335	0.3905	0.4400000000000001	0.475	0.4085	0.441	0.3905	0.475	0.4325	0.4115
chr7	114960162	114960164	0.7443333333333333	0.765	0.7233333333333334	0.281	0.765	0.35650000000000004	0.345	0.35450000000000004	0.281	0.765	0.5418333333333334	0.4114166666666667
chr17	17200173	17200175	0.44366666666666665	0.4543333333333331	0.4233333333333332	0.408	0.4165	0.4285	0.435	0.3969999999999999	0.3969999999999999	0.4543333333333331	0.42579166666666657	0.41139583333333324
chr2	88625588	88625590	0.7043333333333334	0.28	0.5893333333333334	0.4045000000000001	0.73	0.6255	0.355	0.6535	0.28	0.73	0.5427708333333333	0.41138541666666667
chr3	114134108	114134110	0.6608333333333334	0.6401666666666668	0.6588333333333334	0.3535	0.5249999999999999	0.5269999999999999	0.305	0.4709999999999999	0.305	0.6608333333333334	0.5176666666666666	0.41133333333333333
chr12	123475485	123475487	0.5066666666666666	0.424	0.4293333333333333	0.3665	0.478	0.5249999999999999	0.419	0.5005	0.3665	0.5249999999999999	0.456125	0.41131249999999997
chr2	208282856	208282858	0.4505	0.4405	0.3986666666666666	0.3935	0.44799999999999995	0.452	0.4430000000000001	0.4065	0.3935	0.452	0.4290833333333333	0.41129166666666667
chr13	42990267	42990269	0.6023333333333334	0.3856666666666667	0.6	0.4205000000000001	0.5130000000000001	0.5965	0.325	0.5375000000000001	0.325	0.6023333333333334	0.4975625000000001	0.41128125000000004
chr13	32022715	32022717	0.5935000000000001	0.4515000000000001	0.5958333333333334	0.3665000000000001	0.546	0.4495000000000001	0.4495000000000001	0.3475	0.3475	0.5958333333333334	0.4749791666666667	0.4112395833333333
chr2	86468425	86468427	0.5435000000000001	0.6165	0.5721666666666667	0.2885	0.561	0.6165	0.5	0.5735000000000001	0.2885	0.6165	0.5339583333333334	0.4112291666666667
chr16	24770120	24770122	0.7476666666666667	0.7526666666666666	0.7353333333333334	0.3629999999999999	0.3690000000000001	0.5805	0.275	0.556	0.275	0.7526666666666666	0.5473958333333333	0.41119791666666666
chr16	11769060	11769062	0.21683333333333327	0.6995	0.22083333333333333	0.6054999999999999	0.7829999999999999	0.8245	0.753	0.741	0.21683333333333327	0.8245	0.6055208333333333	0.41117708333333325
chr2	213016361	213016363	0.512	0.5096666666666666	0.5176666666666666	0.3835	0.3685000000000001	0.4985	0.3765000000000001	0.46399999999999997	0.3685000000000001	0.5176666666666666	0.4537916666666666	0.4111458333333333
chr5	157048096	157048098	0.6629999999999999	0.72	0.7040000000000001	0.4925	0.3294999999999999	0.3365	0.3985	0.326	0.326	0.72	0.49625	0.411125
chr3	67001137	67001139	0.762	0.7666666666666666	0.6963333333333332	0.23399999999999999	0.4739999999999999	0.7095	0.3955	0.6675000000000002	0.23399999999999999	0.7666666666666666	0.5881875	0.41109375
chr12	50533426	50533428	0.5720000000000001	0.545	0.6603333333333333	0.3394999999999999	0.4270000000000001	0.5820000000000001	0.3265	0.5125	0.3265	0.6603333333333333	0.4956041666666667	0.4110520833333333
chr5	75627380	75627382	0.7493333333333334	0.728	0.40066666666666667	0.3875	0.3820000000000001	0.6995	0.30500000000000005	0.484	0.30500000000000005	0.7493333333333334	0.5170000000000001	0.4110000000000001
chr12	49191163	49191165	0.7433333333333334	0.7185	0.7809999999999999	0.3310000000000001	0.364	0.5595	0.2885000000000001	0.4815	0.2885000000000001	0.7809999999999999	0.5334166666666667	0.41095833333333337
chr6	396850	396852	0.5615	0.5266666666666667	0.5445	0.32899999999999996	0.405	0.499	0.4704999999999999	0.607	0.32899999999999996	0.607	0.4928958333333333	0.41094791666666663
chr3	196050026	196050028	0.4213333333333333	0.387	0.38666666666666666	0.4024999999999999	0.493	0.5035000000000001	0.4289999999999999	0.4585	0.38666666666666666	0.5035000000000001	0.4351875	0.41092708333333333
chr16	23629173	23629175	0.5558333333333334	0.4875000000000001	0.5308333333333333	0.4559999999999999	0.488	0.5325	0.35600000000000004	0.35200000000000004	0.35200000000000004	0.5558333333333334	0.4698333333333333	0.4109166666666667
chr16	78655353	78655355	0.5506666666666666	0.5463333333333332	0.569	0.345	0.503	0.4874999999999999	0.3435	0.4814999999999999	0.3435	0.569	0.4783125	0.41090625000000003
chr14	102806600	102806602	0.6098333333333334	0.6795	0.6731666666666667	0.3539999999999999	0.5249999999999999	0.5589999999999999	0.29650000000000004	0.5049999999999999	0.29650000000000004	0.6795	0.52525	0.410875
chr7	36717197	36717199	0.4829999999999999	0.5533333333333332	0.493	0.3409999999999999	0.5539999999999999	0.5195000000000001	0.36700000000000005	0.5345	0.3409999999999999	0.5539999999999999	0.4806666666666666	0.4108333333333333
chr18	74450085	74450087	0.5160000000000001	0.5106666666666667	0.5269999999999999	0.373	0.4195	0.444	0.40700000000000003	0.3915	0.373	0.5269999999999999	0.4485833333333334	0.41079166666666667
chrX	49261582	49261584	0.5886666666666667	0.5116666666666667	0.4873333333333332	0.447	0.421	0.3710000000000001	0.4695	0.3640000000000001	0.3640000000000001	0.5886666666666667	0.4575208333333334	0.41076041666666674
chr6	16414712	16414714	0.7723333333333333	0.7403333333333333	0.7909999999999999	0.258	0.4545000000000001	0.6785000000000001	0.285	0.5285	0.258	0.7909999999999999	0.5635208333333334	0.4107604166666667
chr12	662343	662345	0.4640000000000001	0.5603333333333332	0.4970000000000001	0.3719999999999999	0.47	0.3879999999999999	0.4249999999999999	0.4195	0.3719999999999999	0.5603333333333332	0.44947916666666665	0.41073958333333327
chr2	213014366	213014368	0.6634999999999999	0.8305	0.7568333333333334	0.3705000000000001	0.785	0.3805000000000001	0.258	0.4625000000000001	0.258	0.8305	0.5634166666666667	0.41070833333333334
chr3	60532752	60532754	0.6381666666666667	0.5345	0.6015	0.4320000000000001	0.4975	0.444	0.4265	0.3330000000000001	0.3330000000000001	0.6381666666666667	0.4883958333333334	0.4106979166666668
chr12	56034090	56034092	0.4848333333333333	0.5481666666666666	0.5641666666666666	0.405	0.4285	0.35550000000000004	0.4795	0.4615	0.35550000000000004	0.5641666666666666	0.4658958333333333	0.41069791666666666
chr10	103748088	103748090	0.8286666666666667	0.6726666666666666	0.7976666666666666	0.28400000000000003	0.5795	0.4029999999999999	0.3575	0.3759999999999999	0.28400000000000003	0.8286666666666667	0.5373749999999999	0.4106875
chr11	87120744	87120746	0.4533333333333334	0.4959999999999999	0.5833333333333334	0.342	0.4640000000000001	0.5455	0.3945	0.5559999999999999	0.342	0.5833333333333334	0.4793333333333333	0.4106666666666666
chr12	26817255	26817257	0.4586666666666666	0.447	0.501	0.3675	0.451	0.515	0.423	0.4665	0.3675	0.515	0.4537083333333333	0.41060416666666666
chr12	110286595	110286597	0.8504999999999999	0.8621666666666669	0.8508333333333334	0.2675	0.37	0.5095000000000001	0.268	0.451	0.2675	0.8621666666666669	0.5536875	0.41059375
chr2	46983279	46983281	0.415	0.3596666666666665	0.3983333333333333	0.436	0.5534999999999999	0.601	0.3575	0.5885	0.3575	0.601	0.4636874999999999	0.41059375
chr21	33268956	33268958	0.5706666666666667	0.5883333333333335	0.5846666666666668	0.327	0.415	0.5820000000000001	0.3745000000000001	0.5105	0.327	0.5883333333333335	0.4940833333333334	0.4105416666666667
chr16	50035542	50035544	0.5429999999999999	0.4973333333333333	0.5449999999999999	0.3765	0.36200000000000004	0.556	0.3880000000000001	0.4040000000000001	0.36200000000000004	0.556	0.4589791666666667	0.4104895833333334
chr13	20820810	20820812	0.7816666666666666	0.705	0.7306666666666668	0.2855000000000001	0.38	0.5479999999999999	0.34700000000000003	0.5055000000000001	0.2855000000000001	0.7816666666666666	0.5354166666666667	0.41045833333333337
chr5	65679363	65679365	0.5393333333333334	0.5680000000000001	0.5603333333333333	0.394	0.33	0.5399999999999999	0.4265	0.569	0.33	0.569	0.4908958333333334	0.4104479166666667
chr19	15022476	15022478	0.3919999999999999	0.4555	0.4195	0.45299999999999996	0.3955	0.415	0.45	0.4504999999999999	0.3919999999999999	0.4555	0.428875	0.41043749999999996
chr16	88592091	88592093	0.5288333333333333	0.5848333333333333	0.5848333333333333	0.3674999999999999	0.34900000000000003	0.4025	0.4419999999999999	0.5149999999999999	0.34900000000000003	0.5848333333333333	0.4718125	0.41040625000000003
chr6	14116813	14116815	0.7223333333333333	0.6833333333333332	0.7263333333333334	0.375	0.30000000000000004	0.669	0.2915	0.4670000000000001	0.2915	0.7263333333333334	0.5293125	0.41040625
chr12	116123871	116123873	0.5553333333333332	0.5535	0.5846666666666667	0.35	0.5845	0.518	0.3215	0.527	0.3215	0.5846666666666667	0.4993125	0.41040625
chr2	203868220	203868222	0.9565	0.5005000000000001	0.8855	0.2145	0.4835	0.799	0.332	0.677	0.2145	0.9565	0.6060625	0.41028125
chr12	8612505	8612507	0.5375	0.4898333333333333	0.5375	0.435	0.3675000000000001	0.375	0.3769999999999999	0.503	0.3675000000000001	0.5375	0.4527916666666666	0.4101458333333333
chr6	13690041	13690043	0.5836666666666666	0.39	0.4773333333333334	0.3835	0.3765000000000001	0.5545	0.3715	0.4530000000000001	0.3715	0.5836666666666666	0.4487500000000001	0.4101250000000001
chrX	49278235	49278237	0.5278333333333333	0.37383333333333335	0.3755	0.431	0.3770000000000001	0.53	0.4594999999999999	0.4965000000000001	0.37383333333333335	0.53	0.4463958333333334	0.4101145833333334
chr7	8142332	8142334	0.5571666666666667	0.5234999999999999	0.5395000000000001	0.3095	0.5635	0.5505000000000001	0.46	0.5815	0.3095	0.5815	0.5106458333333334	0.4100729166666667
chr17	77188559	77188561	0.595	0.6273333333333333	0.643	0.3265	0.46	0.653	0.2910000000000001	0.637	0.2910000000000001	0.653	0.5291041666666667	0.41005208333333343
chr6	16487571	16487573	0.8713333333333333	0.9096666666666666	0.9033333333333332	0.329	0.467	0.267	0.29800000000000004	0.3795000000000001	0.267	0.9096666666666666	0.5531041666666666	0.4100520833333333
chr2	106164144	106164146	0.5303333333333333	0.4086666666666667	0.4203333333333335	0.3624999999999999	0.4374999999999999	0.493	0.4605	0.5459999999999999	0.3624999999999999	0.5459999999999999	0.4573541666666666	0.4099270833333333
chr2	96710082	96710084	0.5941666666666666	0.6465	0.6465	0.563	0.584	0.612	0.259	0.5815	0.259	0.6465	0.5608333333333333	0.40991666666666665
chr5	126812426	126812428	0.5051666666666668	0.5085	0.5365	0.354	0.521	0.4605	0.35750000000000004	0.4834999999999999	0.354	0.5365	0.4658333333333333	0.40991666666666665
chr2	205198435	205198437	0.7856666666666666	0.7963333333333332	0.7320000000000001	0.302	0.434	0.359	0.31649999999999995	0.4165	0.302	0.7963333333333332	0.51775	0.409875
chr4	85660892	85660894	0.30449999999999994	0.6584999999999999	0.6388333333333334	0.6259999999999999	0.5285	0.441	0.4915	0.433	0.30449999999999994	0.6584999999999999	0.5152291666666666	0.4098645833333333
chr3	29282678	29282680	0.461	0.3859999999999999	0.4229999999999999	0.4305	0.4179999999999999	0.4724999999999999	0.4245	0.45399999999999996	0.3859999999999999	0.4724999999999999	0.4336875000000001	0.40984375
chr14	74191725	74191727	0.5	0.364	0.4506666666666666	0.483	0.5	0.4875	0.4275	0.4320000000000001	0.364	0.5	0.4555833333333333	0.40979166666666667
chr12	19238634	19238636	0.4593333333333334	0.4176666666666666	0.3836666666666666	0.4845	0.386	0.46399999999999997	0.501	0.391	0.3836666666666666	0.501	0.4358958333333333	0.40978125
chr22	37167593	37167595	0.5556666666666668	0.6363333333333334	0.569	0.5425	0.5379999999999999	0.3855	0.5479999999999999	0.309	0.309	0.6363333333333334	0.5105	0.40974999999999995
chr9	109416605	109416607	0.6133333333333333	0.5816666666666668	0.6576666666666666	0.3715000000000001	0.5	0.3635000000000001	0.3889999999999999	0.342	0.342	0.6576666666666666	0.4773333333333333	0.4096666666666666
chr12	9666525	9666527	0.6339999999999998	0.5760000000000001	0.5196666666666666	0.31399999999999995	0.4955000000000001	0.6425	0.3334999999999999	0.527	0.31399999999999995	0.6425	0.5052708333333333	0.40963541666666664
chr2	17914263	17914265	0.4543333333333333	0.4816666666666666	0.5116666666666665	0.3509999999999999	0.487	0.4799999999999999	0.4340000000000001	0.5465	0.3509999999999999	0.5465	0.4682708333333333	0.4096354166666666
chr6	127591329	127591331	0.6509999999999999	0.765	0.765	0.598	0.765	0.4570000000000001	0.24100000000000005	0.384	0.24100000000000005	0.765	0.57825	0.409625
chr7	23377427	23377429	0.8693333333333333	0.537	0.807	0.272	0.612	0.387	0.4270000000000001	0.466	0.272	0.8693333333333333	0.5471666666666667	0.40958333333333335
chr5	126426889	126426891	0.4651666666666667	0.5411666666666666	0.5251666666666666	0.484	0.3720000000000001	0.4785	0.4740000000000001	0.35700000000000004	0.35700000000000004	0.5411666666666666	0.462125	0.40956250000000005
chr1	12128444	12128446	0.4183333333333333	0.43533333333333335	0.4166666666666665	0.3994999999999999	0.439	0.4355	0.4005	0.4115	0.3994999999999999	0.439	0.4195416666666667	0.40952083333333333
chr5	180901867	180901869	0.856	0.7136666666666667	0.8223333333333334	0.3385	0.536	0.479	0.2665000000000001	0.408	0.2665000000000001	0.856	0.5525000000000001	0.4095000000000001
chr7	37727093	37727095	0.6336666666666666	0.6079999999999999	0.6143333333333334	0.41	0.3870000000000001	0.5055000000000001	0.4055	0.332	0.332	0.6336666666666666	0.48700000000000004	0.40950000000000003
chr6	127842769	127842771	0.3691666666666665	0.4871666666666665	0.4781666666666666	0.406	0.5175	0.4065	0.5175	0.4165	0.3691666666666665	0.5175	0.4498125	0.40948958333333324
chr3	191358423	191358425	0.5886666666666668	0.667	0.667	0.627	0.667	0.556	0.248	0.5455000000000001	0.248	0.667	0.5707708333333334	0.4093854166666667
chr1	12170645	12170647	0.833	0.7913333333333334	0.8963333333333334	0.562	0.6525000000000001	0.438	0.196	0.6130000000000001	0.196	0.8963333333333334	0.6227708333333334	0.4093854166666667
chr16	81003428	81003430	0.6318333333333334	0.7365	0.7248333333333334	0.2715	0.5685	0.6025	0.3005	0.5415	0.2715	0.7365	0.5472083333333333	0.4093541666666667
chr3	29283596	29283598	0.5429999999999999	0.5096666666666666	0.5710000000000001	0.349	0.5185	0.473	0.4	0.3935	0.349	0.5710000000000001	0.4697083333333333	0.40935416666666663
chr10	87882643	87882645	0.6864999999999999	0.6751666666666667	0.6078333333333334	0.315	0.3305	0.5705	0.3495000000000001	0.4945	0.315	0.6864999999999999	0.5036875000000001	0.40934375
chr4	108091843	108091845	0.5549999999999999	0.47	0.47	0.358	0.402	0.452	0.5115000000000001	0.466	0.358	0.5549999999999999	0.4605625	0.40928125
chr15	55339898	55339900	0.43600000000000017	0.4153333333333333	0.397	0.4314999999999999	0.4485	0.41700000000000004	0.4119999999999999	0.4149999999999999	0.397	0.4485	0.42154166666666665	0.40927083333333336
chr9	120918113	120918115	0.6553333333333333	0.5946666666666667	0.6073333333333335	0.3815	0.305	0.5805	0.5205	0.4635000000000001	0.305	0.6553333333333333	0.5135416666666667	0.40927083333333336
chr6	101912117	101912119	0.4843333333333333	0.6	0.4335	0.4215	0.6	0.457	0.32799999999999996	0.6	0.32799999999999996	0.6	0.4905416666666666	0.40927083333333325
chr18	31583440	31583442	0.5379999999999999	0.4913333333333333	0.5496666666666666	0.35949999999999993	0.419	0.455	0.3999999999999999	0.4594999999999999	0.35949999999999993	0.5496666666666666	0.4589999999999999	0.4092499999999999
chr16	11794342	11794344	0.7256666666666667	0.8036666666666666	0.7003333333333335	0.373	0.5529999999999999	0.489	0.2775	0.4055	0.2775	0.8036666666666666	0.5409583333333333	0.40922916666666664
chr2	87785775	87785777	0.539	0.467	0.4824999999999999	0.3670000000000001	0.46	0.5365	0.3670000000000001	0.391	0.3670000000000001	0.539	0.45125	0.40912500000000007
chr8	100924846	100924848	0.7143333333333334	0.4663333333333334	0.6000000000000001	0.6115	0.525	0.3105	0.515	0.31899999999999995	0.3105	0.7143333333333334	0.5077083333333334	0.4091041666666667
chr20	31710902	31710904	0.5258333333333334	0.5401666666666667	0.5348333333333333	0.34600000000000003	0.4684999999999999	0.4955	0.4234999999999999	0.4419999999999999	0.34600000000000003	0.5401666666666667	0.4720416666666666	0.4090208333333333
chr15	69060802	69060804	0.6719999999999999	0.6659999999999999	0.6656666666666666	0.294	0.29600000000000004	0.6219999999999999	0.4445000000000001	0.532	0.294	0.6719999999999999	0.5240208333333334	0.4090104166666667
chr6	149473616	149473618	0.7563333333333334	0.6793333333333335	0.523	0.419	0.249	0.6955	0.5814999999999999	0.6485	0.249	0.7563333333333334	0.5690208333333334	0.4090104166666667
chr6	111808843	111808845	0.7260000000000001	0.44633333333333336	0.5216666666666668	0.30700000000000005	0.40800000000000014	0.6100000000000001	0.4975000000000001	0.5710000000000001	0.30700000000000005	0.7260000000000001	0.5109375000000002	0.4089687500000001
